gene,SRR27614996,SRR27614997,SRR27614998,SRR27614999,SRR27615000,SRR27615001,SRR27615002,SRR27615007,SRR27615008,SRR27615009,SRR27615010,SRR27615011
Ugt1a7c,563,442,447,329,255,390,321,353,450,638,632,593
Ugt1a8,0,0,0,0,0,0,0,0,0,0,0,0
Ugt1a9,0,0,0,0,0,0,0,0,0,0,0,0
Ugt2a1,0,0,0,0,0,0,0,0,0,0,0,0
Ugt2a2,0,0,0,0,0,0,0,0,0,0,0,0
Ugt2a3,0,0,0,0,0,0,0,0,0,0,0,0
Ugt2b1,0,0,0,0,0,0,0,0,0,0,0,0
Ugt2b34,0,0,0,0,0,0,0,0,0,0,0,0
Ugt2b35,0,0,0,0,0,0,0,0,0,0,0,0
Ugt2b36,0,0,0,0,0,0,0,0,0,0,0,0
Ugt2b37,0,0,0,0,0,0,0,0,0,0,0,0
Ugt2b38,0,0,0,0,0,0,0,0,0,0,0,6
Ugt2b5,0,0,0,0,0,0,0,0,0,0,0,0
Ugt3a1,0,0,0,0,0,0,0,0,0,0,0,0
Ugt3a2,0,0,0,0,0,0,0,0,0,0,0,1
Ugt8a,0,0,0,0,0,0,0,0,0,0,0,0
Uhmk1,5977,3924,5785,3409,2614,3943,3300,3098,4941,6899,7167,6793
Uhrf1,215,112,306,104,89,146,123,198,170,203,255,213
Uhrf2,4962,2961,5286,2561,2224,3164,2471,3146,3212,4388,4445,4628
Uimc1,1039,943,1316,649,555,907,705,712,969,1287,1323,1439
Ulbp1,148,101,166,80,43,138,100,108,134,246,240,247
Ulbp3,0,0,0,0,0,0,0,0,0,0,0,0
Ulk1,810,552,826,446,407,603,438,496,722,921,1004,1275
Ulk2,1362,936,1210,845,605,953,834,802,1249,1718,1571,1691
Ulk3,432,312,495,240,160,320,277,292,308,437,462,558
Ulk4,43,22,27,13,5,10,10,11,11,14,15,26
Umad1,285,221,214,194,151,203,188,178,280,349,313,343
Umod,0,0,0,0,0,0,0,0,0,0,0,0
Umodl1,0,0,0,0,0,0,0,0,0,0,0,0
Umps,516,378,541,344,202,398,253,336,426,708,627,764
Unc119,424,248,499,242,220,342,327,362,341,531,462,476
Unc119b,400,310,413,193,238,309,180,252,302,479,404,527
Unc13a,35,18,26,27,31,22,46,25,18,49,27,55
Unc13b,18,38,31,22,18,30,13,14,8,11,5,29
Unc13c,0,0,0,0,0,0,0,0,0,0,0,0
Unc13d,1269,1062,1436,1029,639,1140,901,820,1213,1917,1875,2001
Unc45a,664,416,663,353,392,541,420,407,503,712,774,812
Unc45b,9,0,0,0,0,0,0,0,0,0,0,1
Unc45bos,0,0,0,0,0,0,0,0,0,0,0,0
Unc50,736,563,804,489,342,559,436,431,658,863,905,949
Unc5a,1,1,0,1,0,1,0,2,0,2,5,0
Unc5b,6,20,20,5,10,3,28,12,5,17,15,23
Unc5c,0,0,0,0,0,0,0,0,0,0,0,0
Unc5cl,0,0,0,0,0,0,0,0,0,0,2,0
Unc5d,0,0,4,0,0,0,0,0,0,0,0,0
Unc79,0,5,0,0,0,2,0,0,0,0,0,0
Unc80,0,0,0,0,0,0,0,0,0,0,0,0
Unc93a,11,1,4,0,7,4,3,3,3,1,3,3
Unc93a2,18,6,22,7,9,14,8,11,4,7,11,7
Unc93b1,12420,8602,11804,7813,5532,9745,7178,7935,10642,15781,15224,17723
Uncx,0,0,0,0,0,0,0,0,0,0,0,0
Ung,48,33,64,44,18,60,44,42,32,65,77,86
Unk,752,604,890,482,349,700,536,508,574,845,809,902
Unkl,197,148,211,89,83,155,94,125,161,145,202,153
Uox,0,0,0,0,0,0,0,0,0,0,0,0
Upb1,0,0,0,0,0,5,0,0,0,0,0,0
Upf1,3719,2653,4099,2370,1833,2895,2392,2396,3290,4831,4685,5426
Upf2,1433,1354,1440,1066,698,1229,971,852,1520,2090,2057,2351
Upf3a,322,231,271,200,124,259,175,180,245,350,335,370
Upf3b,471,336,548,250,192,262,261,255,305,449,411,425
Upk1a,7,2,11,4,3,7,0,1,0,3,4,14
Upk1b,0,0,0,0,0,0,0,0,0,0,0,0
Upk2,0,0,0,0,0,0,0,0,0,0,0,0
Upk3a,0,0,0,0,0,0,0,0,0,0,0,0
Upk3b,4,1,0,3,3,0,1,9,11,5,3,5
Upk3bl,0,0,0,0,0,0,0,0,0,0,0,0
Upp1,254,139,204,117,56,111,131,165,111,173,133,176
Upp2,13,4,5,3,0,13,0,5,11,11,14,8
Uprt,1667,1299,1669,1099,741,1308,1007,893,1519,2014,2205,2086
Uqcc1,869,601,801,458,380,727,558,553,719,1208,1087,1122
Uqcc2,388,262,345,227,184,300,244,252,393,435,390,490
Uqcc3,151,165,139,74,62,116,106,98,140,219,165,214
Uqcc4,340,240,311,181,132,178,205,202,185,250,298,333
Uqcc5,137,84,117,81,58,95,82,104,105,152,110,192
Uqcc6,91,31,101,28,59,60,51,43,52,69,76,69
Uqcr10,560,383,511,351,267,450,294,357,471,702,656,739
Uqcr11,235,179,240,148,136,218,115,217,212,267,309,429
Uqcrb,962,656,843,585,425,529,439,537,732,992,1000,1051
Uqcrc1,1947,1252,1915,1072,927,1351,1306,1276,1670,2532,2484,2896
Uqcrc2,2035,1456,1770,1409,942,1545,1139,1296,1805,2215,2411,2418
Uqcrfs1,924,660,880,591,467,702,536,661,740,1019,951,1117
Uqcrh,458,359,499,314,279,415,286,310,380,597,628,653
Uqcrq,758,499,629,415,377,530,381,429,558,846,875,910
Urad,0,0,0,0,0,0,0,0,0,0,0,0
Urah,0,2,2,2,0,0,0,0,1,5,0,0
Urb1,723,465,786,405,340,554,323,369,463,707,659,759
Urb2,989,561,853,499,467,573,497,581,670,1008,926,1170
Urgcp,928,598,1006,521,470,631,516,541,731,1254,1050,1284
Uri1,754,580,637,346,308,487,350,427,524,783,702,815
Urm1,984,679,835,597,422,712,540,595,759,999,869,1147
Urml,0,0,0,0,0,0,0,0,0,0,0,8
Uroc1,0,0,0,0,0,0,0,0,0,0,0,0
Urod,502,379,432,296,237,264,321,330,447,610,584,624
Uros,282,216,238,191,175,247,145,168,167,267,212,288
Usb1,2050,1636,2182,1400,1042,1856,1562,1484,1836,2613,2820,2775
Use1,757,586,709,409,378,583,507,446,572,806,791,869
Usf1,811,754,935,642,381,780,627,579,912,1310,1173,1500
Usf2,1047,821,994,649,564,863,675,748,847,1259,1210,1261
Usf3,2162,1542,2053,1336,927,1690,1130,1173,2295,3363,3164,3644
Ush1c,0,0,3,0,0,0,0,0,0,0,0,0
Ush1g,0,0,0,0,5,0,0,0,1,0,0,0
Ush2a,0,0,0,0,0,0,0,0,0,0,0,0
Ushbp1,0,3,0,3,1,0,0,1,0,0,1,0
Uso1,3190,2265,3165,1942,1386,2398,1804,1897,2587,3514,3359,3787
Usp1,935,790,998,694,486,657,614,682,878,1216,1191,1161
Usp10,614,493,771,450,325,601,384,497,519,845,789,884
Usp11,54,25,42,10,15,61,18,19,50,49,81,38
Usp12,1321,920,1330,802,589,1001,678,738,1123,1669,1482,1750
Usp13,2,21,19,21,0,0,16,7,1,7,2,4
Usp14,2971,1878,2506,1523,1202,1723,1522,1624,2003,2617,2633,2383
Usp15,3350,2742,3170,2176,1622,2589,2052,2093,3238,4324,4141,4420
Usp16,1026,755,976,595,456,807,590,641,754,1091,1097,1061
Usp17la,0,0,0,0,0,0,0,0,0,0,0,0
Usp17lb,0,0,0,0,0,0,0,0,0,0,0,0
Usp17lc,0,0,0,0,0,0,0,0,0,0,0,0
Usp17ld,0,0,0,0,0,1,0,0,1,3,0,0
Usp17le,0,0,0,0,0,0,0,0,0,0,0,0
Usp18,11033,9989,10887,8816,4652,10802,8810,7395,13171,19220,18033,19630
Usp19,3650,2974,3710,2438,1741,3018,2380,2441,3117,4703,4680,4985
Usp2,225,87,181,61,85,98,65,123,106,117,134,128
Usp20,388,289,332,204,188,287,212,213,323,413,393,521
Usp21,470,379,463,293,219,418,297,304,349,503,505,578
Usp22,2037,1489,2226,1280,861,1543,1223,1272,1833,2581,2518,2665
Usp24,3226,2458,3338,2030,1582,2222,1696,1672,2803,3907,3820,4142
Usp25,9505,7742,9003,6322,4125,7345,5847,5280,8019,11708,11352,12351
Usp26,0,0,0,0,0,0,0,0,0,5,0,0
Usp27x,128,63,134,53,37,78,40,51,117,136,130,110
Usp28,292,182,295,196,136,152,140,136,212,263,290,303
Usp29,0,0,0,0,0,0,0,0,0,0,0,0
Usp3,1929,1361,1962,1107,941,1262,1069,1176,1550,1973,1965,2361
Usp30,715,294,583,372,243,433,288,420,460,635,598,719
Usp31,2487,1763,2349,1408,1060,1697,1326,1375,1978,2903,2772,3003
Usp32,1961,1437,1974,1262,848,1508,1182,1056,1867,2637,2409,2633
Usp33,1732,1346,1606,982,678,1198,960,899,1257,1887,1751,1949
Usp34,3244,2644,3177,1920,1333,2216,1734,1495,2436,3352,3382,3300
Usp35,360,256,601,177,196,278,188,232,197,281,304,333
Usp36,1372,878,1359,760,656,888,752,934,745,1139,1047,1207
Usp37,1140,826,1114,685,457,731,647,693,1005,1491,1339,1356
Usp38,1208,927,1330,742,589,894,727,723,1032,1508,1479,1550
Usp39,869,596,972,593,437,868,672,681,926,1146,1100,1319
Usp4,3808,2902,4105,2565,1705,2801,2409,2367,3509,4986,4742,5034
Usp40,1112,891,1006,678,481,864,757,724,896,1173,1160,1271
Usp42,770,531,692,430,316,439,373,442,643,969,815,861
Usp43,6,1,0,1,0,0,0,0,0,0,0,3
Usp44,1,0,2,7,0,0,1,0,4,5,1,0
Usp45,1481,1246,1282,879,637,1128,928,800,1319,1871,1906,2040
Usp46,424,338,472,261,191,262,250,277,356,519,454,541
Usp46os1,0,0,0,0,0,0,0,0,0,0,0,0
Usp47,3448,2528,3236,1939,1365,2467,2038,2052,2866,4034,3792,4086
Usp48,3227,2196,3079,1936,1298,2397,1694,1594,2320,3219,3295,3565
Usp49,6,18,28,13,12,5,11,10,2,13,23,38
Usp5,2091,1345,2284,1264,961,1457,1248,1380,1592,2394,2358,2471
Usp50,0,0,7,0,0,0,0,0,0,0,0,0
Usp51,0,0,0,0,0,0,0,0,0,0,0,0
Usp53,305,186,315,149,88,172,125,156,239,362,285,327
Usp54,248,187,244,146,114,171,109,146,199,303,263,327
Usp6nl,1259,855,1356,689,711,892,643,858,794,1171,1224,1281
Usp7,4467,3079,4453,2511,1830,3273,2545,2613,3212,4516,4324,4681
Usp8,3674,2748,3902,2313,1617,2873,2031,2238,3313,4471,4331,4749
Usp9x,5759,4398,5656,3493,2526,4076,2988,3024,5082,6946,6783,6851
Usp9y,0,2,0,0,0,0,2,0,0,0,0,0
Uspl1,1084,687,1107,583,459,756,563,596,693,970,987,1046
Ust,278,153,159,130,104,134,91,142,138,176,191,224
Utf1,0,0,0,0,0,0,0,0,0,0,0,0
Utp11,640,509,738,345,318,529,406,374,535,652,648,652
Utp14a,954,621,797,479,322,623,462,556,668,969,828,1064
Utp14b,123,90,131,52,83,88,58,82,154,171,203,185
Utp15,1468,807,1284,668,566,890,671,776,900,1306,1189,1241
Utp18,672,504,623,420,400,456,357,511,541,666,628,690
Utp20,1623,1243,1673,787,789,993,865,928,1307,1838,1760,1850
Utp23,348,218,360,267,184,297,238,265,329,451,433,516
Utp25,418,313,485,278,200,282,192,282,323,445,478,508
Utp3,632,461,593,475,298,523,348,461,478,632,665,706
Utp4,623,468,626,346,279,438,370,473,597,744,710,872
Utp6,1550,1100,1522,948,680,1002,842,949,1223,1767,1656,1719
Utrn,3966,3112,4195,2415,1937,2954,2204,2018,3042,4176,3873,4349
Uts2,0,0,0,0,0,0,0,0,0,0,0,0
Uts2b,0,2,2,0,0,0,0,0,3,0,0,0
Uts2r,0,0,0,0,0,0,0,0,0,0,0,0
Uty,0,1,0,0,0,0,0,0,0,0,0,0
Uvrag,2614,2044,2638,1745,1177,2132,1671,1761,2445,3308,3127,3454
Uvssa,619,499,723,417,390,533,406,426,479,696,655,675
Uxs1,475,295,443,233,192,275,270,268,326,486,442,444
Uxt,88,91,137,76,53,86,76,86,131,125,130,160
V1ra8,0,0,0,0,0,0,0,0,0,0,0,0
V1rd19,0,0,0,0,0,0,0,0,0,0,0,0
Vac14,2304,1555,2104,1287,1081,1597,1309,1420,1895,2904,2453,2809
Vamp1,163,74,153,53,63,77,126,95,53,93,61,108
Vamp2,513,397,599,278,214,351,310,290,271,427,424,447
Vamp3,2221,1402,2120,1207,912,1432,1234,1413,1767,2331,2187,2245
Vamp4,1381,1007,1500,895,704,975,838,998,1206,1503,1566,1449
Vamp5,13,6,17,8,8,9,4,8,16,20,11,4
Vamp7,969,676,793,561,467,669,597,555,679,978,982,871
Vamp8,1904,1287,1868,1089,869,1407,1145,1250,1707,2291,2172,2461
Vamp9,0,0,0,0,0,0,0,0,0,0,0,0
Vangl1,4,6,4,0,0,0,0,1,0,0,2,0
Vangl2,0,2,1,2,0,0,0,0,0,0,0,0
Vapa,3847,2852,3926,2542,1838,2755,2375,2372,3184,4366,4194,4313
Vapb,2165,1438,1962,1250,833,1468,1190,1323,1721,2302,2320,2320
Vars1,928,697,1047,569,456,733,610,605,801,1248,1148,1373
Vars2,380,276,457,242,199,369,299,183,259,340,395,449
Vash1,35,11,20,14,2,7,22,13,10,23,15,12
Vash2,42,9,31,10,4,8,11,12,8,6,11,9
Vasn,1,1,0,2,0,0,0,1,0,0,5,0
Vasp,5282,3233,5121,2758,2317,3509,2446,3318,3625,5337,4648,5814
Vat1,7412,4391,7433,3924,3308,5129,3621,4777,5967,8481,8124,9218
Vat1l,0,0,0,0,0,0,0,0,0,0,0,0
Vaultrc5,2,0,7,3,2,0,0,0,7,0,1,6
Vav1,8862,6889,9625,5652,4211,7100,5775,6122,7402,10807,10142,11648
Vav2,790,505,757,397,382,541,432,476,678,1028,912,1031
Vav3,2560,1971,2483,1529,1112,1825,1416,1420,1955,2707,2676,2797
Vax1,0,0,0,0,0,0,3,0,0,0,0,0
Vax2,0,0,0,0,0,0,0,0,0,0,0,0
Vax2os,0,0,0,0,0,0,0,0,0,0,0,0
Vbp1,612,482,556,378,291,417,437,395,544,680,687,629
Vcam1,5,0,4,0,1,1,7,0,2,4,0,14
Vcan,22,6,16,14,5,6,17,15,15,15,17,29
Vcf1,962,631,830,525,454,681,479,625,838,1024,970,1057
Vcf2,101,52,75,44,40,64,52,67,74,63,91,144
Vcl,1753,1450,1612,1100,746,1222,1162,1057,1479,2227,1912,2038
Vcp,5197,3501,4867,2855,2289,3693,2711,3260,4358,6599,6404,6396
Vcpip1,4956,4709,4853,3923,2125,4407,3714,2715,5133,7352,7222,7254
Vcpkmt,289,210,315,165,163,227,166,202,213,244,279,294
Vdac1,2536,1783,2553,1554,1116,1773,1477,1554,2022,3040,2883,3026
Vdac2,4634,3098,4286,2662,1981,3038,2472,2678,3628,5249,4695,4761
Vdac3,1179,905,1122,748,557,815,705,775,1050,1513,1376,1236
Vdr,25,7,28,10,1,9,6,9,2,8,3,9
Vegfa,4766,3270,4961,2756,2676,3579,2580,3017,3294,4444,4284,5154
Vegfb,82,65,96,71,40,87,62,66,77,140,95,136
Vegfc,71,42,49,34,7,30,24,46,29,47,28,29
Vegfd,4,0,3,6,1,0,1,0,2,5,2,5
Veph1,0,0,0,0,0,0,0,0,0,0,0,0
Vezf1,1509,1242,1592,1032,799,1129,959,932,1188,1787,1683,1858
Vezt,776,528,764,432,412,472,436,394,618,825,819,857
Vgf,6,0,2,1,2,3,1,6,0,2,5,0
Vgll1,0,0,0,0,0,0,0,0,0,0,0,0
Vgll2,0,0,0,0,0,0,0,0,0,0,0,0
Vgll3,1,0,0,0,0,0,0,0,0,0,0,0
Vgll4,611,334,639,352,276,441,296,486,464,682,660,737
Vhl,550,401,639,279,247,349,332,397,444,663,601,564
Vil1,9,4,1,0,2,5,3,1,1,1,2,0
Vill,87,82,172,66,58,64,96,87,80,165,112,151
Vim,40104,27116,39430,23501,17370,28611,23010,26236,26405,40835,36254,40760
Vinac1,1,12,13,5,3,10,5,6,0,5,8,1
Vip,0,0,0,0,0,0,0,0,0,0,0,0
Vipas39,2709,1879,2588,1682,1180,2105,1725,1758,2110,3102,2839,3178
Vipr1,0,0,2,4,3,0,1,0,1,6,7,9
Vipr2,6,0,4,1,0,3,0,4,3,2,2,3
Virma,2221,1646,2222,1513,1150,1752,1542,1282,2056,3310,2924,3209
Vis1,686,597,671,379,325,470,445,423,404,567,651,556
Vit,0,0,6,1,0,0,0,0,0,0,0,0
Vkorc1,107,99,122,77,63,121,89,96,127,198,129,176
Vkorc1l1,1097,653,966,590,465,686,508,628,706,1034,1094,1051
Vldlr,3,4,6,15,1,0,2,3,1,0,2,1
Vma21,1366,1024,1142,928,531,878,845,728,1022,1404,1359,1175
Vmac,51,28,45,16,9,24,23,27,14,25,27,52
Vmn1r-ps103,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r-ps79,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r1,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r10,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r100,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r101,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r103,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r104,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r107,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r11,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r111,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r112,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r113,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r114,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r115,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r116,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r117,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r118,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r119,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r12,0,0,0,0,0,0,0,0,1,0,0,0
Vmn1r120,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r121,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r122,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r123,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r124,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r125,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r126,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r127,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r128,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r129,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r13,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r130,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r131,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r132,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r135,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r137,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r138,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r139,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r14,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r142,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r143,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r148,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r149,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r15,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r151,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r152,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r155,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r157,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r158,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r159,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r16,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r160,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r163,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r165,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r166,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r167,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r168,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r169,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r17,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r170,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r171,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r172,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r173,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r174,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r175,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r176,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r177,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r178,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r179,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r18,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r180,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r181,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r183,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r184,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r185,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r186,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r187,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r188,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r189,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r19,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r191,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r192,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r193,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r194,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r195,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r196,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r197,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r198,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r199,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r2,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r20,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r200,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r201,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r202,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r203,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r204,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r205,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r206,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r207,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r208,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r209,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r21,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r210,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r211,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r212,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r213,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r214,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r215,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r216,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r217,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r218,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r219,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r22,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r220,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r221,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r222,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r223,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r224,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r225,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r226,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r227,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r228,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r229,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r23,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r230,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r231,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r232,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r233,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r234,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r235,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r236,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r237,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r238,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r24,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r240,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r241,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r242,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r243,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r244,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r245,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r246,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r247,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r248,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r249,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r25,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r250,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r251,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r252,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r253,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r254,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r255,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r256,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r257,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r258,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r259,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r26,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r260,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r27,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r28,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r29,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r3,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r30,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r31,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r32,0,0,0,0,0,0,0,2,0,0,0,0
Vmn1r33,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r34,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r35,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r36,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r37,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r38,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r39,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r4,4,6,0,0,0,0,0,5,0,0,0,0
Vmn1r40,0,0,0,0,0,0,0,0,0,0,0,0
