gene,SRR18701208,SRR18701209,SRR18701210,SRR18701211,SRR18701212,SRR18701213,SRR18701214,SRR18701215,SRR18701216,SRR18701217,SRR18701218,SRR18701219
1700105F02Rik,1,0,0,0,0,0,0,0,0,0,0,0
1700105P06Rik,3,3,1,4,0,2,0,2,0,3,1,0
1700108F19Rik,0,0,0,0,0,0,0,0,0,0,0,1
1700108I11Rik,0,0,0,0,0,0,7,0,0,0,0,0
1700108J01Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700108N06Rik,0,0,0,0,5,0,0,0,0,0,0,0
1700109G14Rik,2,0,0,5,0,2,0,0,0,0,0,0
1700109G15Rik,0,1,0,0,0,0,0,0,0,0,0,0
1700109H08Rik,153,120,166,128,31,103,20,136,89,79,47,20
1700109I08Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700109K24Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700110C19Rik,17,63,34,28,10,39,2,88,54,38,12,4
1700110I01Rik,2,0,0,4,0,0,0,0,0,0,0,0
1700110I07Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700110K17Rik,16,76,13,55,18,33,0,52,9,66,9,45
1700111N16Rik,0,0,0,0,0,1,0,0,0,0,0,0
1700112D23Rik,2,0,2,3,0,0,0,0,0,0,0,7
1700112H15Rik,3,5,7,4,3,1,0,10,0,11,7,6
1700112J05Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700112J16Rik,0,9,9,10,3,8,21,4,24,6,5,4
1700112M02Rik,2,0,0,0,0,0,0,0,0,0,0,0
1700112N08Rik,0,0,4,0,0,0,0,0,0,0,0,0
1700113A16Rik,19,42,16,57,6,64,10,48,24,55,44,106
1700113B09Rik,0,0,0,2,0,0,0,0,0,0,0,0
1700113H08Rik,1,0,1,0,0,0,0,0,0,0,0,0
1700116B05Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700116H05Rik,0,0,1,0,0,0,0,0,0,0,0,0
1700119H24Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700120B22Rik,4,3,2,1,7,8,0,2,22,10,4,1
1700120C14Rik,16,23,24,11,21,16,11,20,7,7,7,27
1700120E14Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700120G07Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700120K04Rik,2,0,3,0,2,0,2,7,0,2,0,0
1700121C08Rik,0,1,0,0,2,0,0,0,0,1,0,0
1700121C10Rik,0,0,0,0,0,0,0,1,0,0,0,1
1700121L16Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700121M21Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700121N20Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700122C19Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700122E12Rik,66,55,93,36,28,33,0,45,23,36,27,19
1700122H20Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700122O11Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700123J17Rik,0,0,1,0,3,2,2,0,0,1,1,1
1700123K08Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700123M08Rik,48,94,54,80,42,68,62,88,123,107,92,72
1700123O12Rik,1,0,0,0,0,0,0,0,0,0,0,0
1700123O20Rik,3291,2152,3748,1557,1786,1632,2207,1666,2110,1395,2094,1923
1700123O21Rik,0,0,0,5,0,0,0,0,0,0,0,0
1700124L16Rik,10,10,11,4,2,5,7,6,0,8,6,2
1700124M09Rik,0,0,0,3,0,0,0,0,0,0,0,0
1700125G02Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700125G22Rik,0,3,2,0,0,1,0,1,0,0,0,0
1700125H03Rik,0,0,1,0,0,0,0,0,0,0,0,0
1700126A01Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700126G02Rik,1,5,1,0,2,3,0,2,0,1,0,5
1700126H18Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700127F24Rik,1,7,0,31,1,2,0,5,0,4,0,6
1700128A07Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700128E19Rik,0,0,0,0,0,0,5,0,0,0,0,0
1700128F08Rik,0,0,1,0,0,0,0,0,0,2,0,0
1700129C05Rik,0,0,0,0,0,1,0,0,0,0,0,0
1810006J02Rik,6,0,0,2,0,7,0,7,0,3,4,13
1810007C17Rik,0,0,0,0,0,0,0,0,0,0,0,0
1810007D17Rik,0,0,0,0,0,0,0,0,0,0,0,0
1810008I18Rik,1,0,1,0,0,0,0,0,0,0,1,0
1810009A15Rik,8,5,5,0,0,5,0,5,6,4,5,0
1810009J06Rik,0,0,0,0,0,2,0,0,0,0,0,0
1810010H24Rik,26,72,31,55,32,41,91,51,17,47,48,47
1810010K12Rik,0,0,2,0,0,0,0,0,0,0,0,0
1810012K16Rik,9,9,12,4,2,5,0,6,0,12,6,0
1810013A23Rik,12,9,14,18,14,12,38,35,0,7,3,7
1810013D15Rik,0,0,0,0,0,1,0,0,0,0,0,0
1810014B01Rik,133,247,131,164,103,207,88,257,123,185,170,227
1810018F18Rik,0,0,0,0,0,0,0,0,0,0,0,0
1810019D21Rik,20,9,25,11,20,11,14,11,38,5,9,6
1810019N24Rik,25,31,41,21,31,24,21,25,9,22,39,9
1810021B22Rik,76,155,135,67,95,112,106,142,101,72,101,94
1810021M19Rik,1,1,6,0,0,0,0,1,0,5,0,1
1810024B03Rik,61,66,71,36,44,65,43,77,55,57,44,89
1810030O07Rik,4314,4606,4497,3433,2712,3658,2910,3830,3141,3209,3640,2608
1810034E14Rik,788,732,1039,510,498,464,701,535,558,466,567,501
1810035K13Rik,0,0,0,0,2,0,0,0,0,0,0,0
1810037I17Rik,3505,2790,3993,2077,2449,2323,3854,2549,3465,1857,2859,5038
1810041H14Rik,5,8,3,8,0,6,0,14,0,11,2,20
1810044D09Rik,69,75,87,36,50,52,49,76,20,67,73,78
1810049I09Rik,0,0,0,0,0,0,0,0,0,0,0,0
1810053B23Rik,0,0,0,0,0,0,0,2,0,0,0,0
1810055G02Rik,715,365,833,260,318,201,330,263,393,133,387,352
1810062G17Rik,27,24,12,32,23,33,13,40,0,21,26,25
1810062O18Rik,31,50,48,33,55,41,28,37,37,75,56,77
1810063I02Rik,0,0,0,0,0,0,0,0,0,0,0,0
1810064F22Rik,0,0,0,0,0,1,2,0,0,0,0,0
1810065E05Rik,0,0,0,3,0,0,3,0,0,8,2,6
1810073O08Rik,2,0,0,0,0,0,5,1,0,0,0,1
2010001A14Rik,106,157,155,109,91,144,140,168,88,164,116,147
2010001M07Rik,1,0,0,0,0,0,0,0,0,0,0,0
2010003K11Rik,0,0,0,0,0,1,0,0,0,0,0,0
2010004M13Rik,899,1197,1238,606,773,851,995,983,932,1008,709,1509
2010009K17Rik,1,0,0,0,0,0,0,0,0,0,0,0
2010010A06Rik,0,0,0,0,0,0,0,0,0,0,0,0
2010016I18Rik,99,62,89,89,15,18,11,29,14,13,20,10
2010103J01Rik,0,0,0,0,0,0,0,0,0,0,0,0
2010106C02Rik,0,0,0,0,0,0,0,0,0,0,0,0
2010106E10Rik,0,0,0,0,0,0,0,0,0,0,0,0
2010109A12Rik,8,3,8,11,0,7,4,19,18,11,16,8
2010109P13Rik,2,0,2,0,0,0,0,1,0,0,0,2
2010110K18Rik,88,130,100,110,44,142,46,129,43,56,56,57
2010203P06Rik,3,0,1,4,0,0,6,7,0,0,2,0
2010204K13Rik,31,31,32,26,3,15,42,19,33,8,16,22
2010308F09Rik,3,6,1,5,0,6,0,2,0,2,3,2
2010310C07Rik,3,4,5,0,7,0,0,1,19,0,0,6
2010315B03Rik,1581,1973,1335,1589,692,1760,531,1867,1157,1533,1112,899
2010320M18Rik,581,458,654,304,293,330,378,317,328,372,299,920
2010320O07Rik,0,10,5,3,3,8,21,17,0,13,6,22
2200002D01Rik,1,5,2,10,8,3,0,3,21,8,6,16
2200002J24Rik,32,40,40,14,28,32,32,25,0,51,23,40
2210011K15Rik,2,0,1,0,1,0,0,0,0,0,1,0
2210016L21Rik,2113,2760,2777,1835,1890,2128,1951,2483,2473,1722,2471,2072
2210039B01Rik,0,0,3,0,0,0,0,0,0,0,0,5
2210404E10Rik,0,0,0,0,0,0,0,0,0,0,0,0
2210406O10Rik,7,11,18,6,11,7,2,5,8,12,2,4
2210408F21Rik,754,280,864,274,523,257,618,235,397,160,424,243
2210408I21Rik,322,226,291,197,134,205,171,250,267,168,190,149
2210409D07Rik,0,0,0,0,0,0,0,0,0,0,0,0
2210409E12Rik,0,0,0,0,0,0,0,0,0,1,3,0
2210414B05Rik,0,0,1,0,0,0,0,0,0,0,0,0
2210416O15Rik,11,4,18,1,8,1,16,5,24,3,0,31
2210417A02Rik,6,8,8,1,3,4,0,6,0,2,8,15
2210418O10Rik,23,24,22,21,8,43,10,20,8,29,9,26
2210420H20Rik,0,0,0,0,0,0,0,0,0,0,0,0
2300002M23Rik,0,0,0,0,0,0,0,0,0,0,0,0
2300003K06Rik,0,0,0,0,0,0,0,0,0,0,0,0
2300009A05Rik,481,459,485,367,212,292,269,298,318,332,286,492
2310001H17Rik,216,582,191,411,237,610,216,710,359,714,424,692
2310001K24Rik,0,0,0,0,0,0,0,0,0,1,0,0
2310002D06Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310002F09Rik,1,0,0,0,0,1,0,0,0,0,0,0
2310002L09Rik,0,0,1,0,0,0,0,0,0,0,0,0
2310003N18Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310005A03Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310005E17Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310008N11Rik,0,0,0,0,1,0,0,0,0,0,0,0
2310009B15Rik,411,455,438,350,311,296,357,312,391,312,365,666
2310010J17Rik,97,79,100,72,52,89,45,65,34,151,122,161
2310011J03Rik,3640,3199,4675,2415,3025,2231,3226,2606,2464,2232,3498,4444
2310015A10Rik,435,1464,516,955,327,1099,204,1148,596,1380,648,749
2310015A16Rik,1,0,1,0,0,0,0,0,0,0,0,0
2310015D24Rik,0,5,0,0,0,0,0,0,0,0,0,0
2310015K22Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310016D03Rik,0,0,0,1,0,0,0,0,0,0,0,0
2310016D23Rik,38,109,47,55,31,99,22,101,15,77,30,33
2310016G11Rik,3,0,0,0,0,1,0,0,0,0,0,0
2310020H05Rik,0,0,0,0,0,3,0,1,0,0,0,0
2310022A10Rik,4599,5555,6540,3520,3377,3610,3136,4627,5000,3435,4971,2830
2310022B05Rik,1234,779,1969,474,1097,422,958,500,1430,596,1276,635
2310026I22Rik,1,0,1,2,0,0,0,0,0,0,0,0
2310030A07Rik,0,0,0,0,0,0,0,1,0,2,0,0
2310030G06Rik,0,0,2,2,0,0,0,0,12,3,0,4
2310033P09Rik,1037,1288,1335,790,1004,917,1375,1397,887,926,1032,1840
2310034C09Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310034G01Rik,16,6,19,19,7,7,8,16,16,17,13,50
2310034O05Rik,1,0,0,0,0,0,6,3,0,1,2,2
2310039H08Rik,335,234,346,241,160,153,196,184,263,169,151,580
2310039L15Rik,0,0,0,0,0,0,0,0,0,0,0,6
2310040G24Rik,133,274,136,178,144,205,203,206,138,230,227,296
2310043L19Rik,5,0,2,2,0,0,0,3,0,0,0,0
2310043M15Rik,9,31,11,15,9,20,0,24,46,27,6,9
2310043O21Rik,0,0,0,0,0,1,0,3,0,0,0,0
2310047D07Rik,46,66,78,37,26,58,12,62,9,57,30,34
2310047K21Rik,89,92,122,69,61,91,18,109,67,84,65,86
2310057J18Rik,0,0,0,0,0,0,0,0,0,0,0,1
2310057M21Rik,585,556,602,452,277,418,376,496,446,362,411,433
2310057N15Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310058D17Rik,334,200,484,193,184,200,203,201,269,145,161,72
2310058N22Rik,1306,693,1311,561,317,484,273,603,680,378,337,136
2310061I04Rik,1171,929,1353,540,716,595,502,632,670,495,811,509
2310061N02Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310065F04Rik,1,0,0,0,2,0,0,0,0,0,0,0
2310067E19Rik,0,2,0,4,0,1,0,0,0,0,0,2
2310068J16Rik,29,22,39,20,16,15,28,17,0,15,5,6
2310069B03Rik,11,8,6,2,3,15,0,19,16,17,26,15
2310069G16Rik,0,0,0,0,0,0,0,0,0,0,0,3
2310075C17Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310075K07Rik,55,63,60,19,25,48,60,78,50,60,56,138
2310079G19Rik,0,0,0,0,0,1,0,0,0,0,0,0
2310081J21Rik,1,0,0,0,0,1,0,0,0,0,0,0
2400006E01Rik,0,0,0,0,0,0,0,0,0,0,0,0
2410002F23Rik,1067,1159,1111,1072,460,902,416,1202,998,1096,617,1235
2410003I16Rik,0,0,1,0,0,0,1,0,0,2,0,3
2410003L11Rik,20,22,26,22,18,3,14,3,0,34,11,2
2410004B18Rik,1565,1385,1662,946,728,974,916,1065,967,798,823,1288
2410004I01Rik,0,0,0,0,0,0,0,0,0,0,0,0
2410004P03Rik,286,74,458,43,394,76,442,79,297,63,467,96
2410006H16Rik,2255,2583,2183,2261,1393,1561,1408,1559,1378,1956,1747,4318
2410012E07Rik,0,0,0,2,0,0,0,0,0,0,0,0
2410017I17Rik,0,0,0,0,0,0,0,1,0,0,0,0
2410018L13Rik,0,0,0,3,0,0,0,0,0,0,0,0
2410021H03Rik,0,0,0,0,0,0,0,0,0,0,0,0
2410022M11Rik,198,213,210,144,165,143,172,223,106,223,298,493
2410080I02Rik,8,9,1,6,0,3,0,1,0,4,1,16
2410124H12Rik,0,0,0,0,0,2,0,0,0,0,0,0
2410137M14Rik,0,0,0,8,0,0,0,0,0,0,0,0
2500002B13Rik,213,256,189,190,66,175,123,203,163,147,146,363
2500004C02Rik,166,238,187,94,99,165,65,239,177,165,120,143
2510002D24Rik,483,684,551,436,476,602,558,714,653,406,501,513
2510003B16Rik,91,116,78,78,39,113,74,106,81,53,37,28
2510009E07Rik,5114,1780,5054,1249,1736,1290,1480,1634,2542,1661,2785,1717
2510022D24Rik,1703,2157,2692,1498,1478,1533,1360,2365,813,1346,1179,2357
2510039O18Rik,9041,8992,13210,5861,6492,5415,5608,6884,7901,6031,7978,6625
2600006K01Rik,26,45,54,20,40,46,49,44,23,29,44,18
2600014E21Rik,1,0,1,1,1,0,4,0,0,0,4,0
2610005L07Rik,1337,1115,1338,901,489,898,429,1149,966,900,942,393
2610008E11Rik,876,1406,955,880,557,1233,465,1335,619,941,997,652
2610016A17Rik,0,0,0,0,0,0,0,0,0,0,0,0
2610017A05Rik,2,3,4,4,1,6,0,3,0,2,1,3
2610020C07Rik,90,130,104,91,61,142,53,180,43,68,61,74
2610024D14Rik,4,7,8,9,11,12,6,0,0,1,4,27
2610027F03Rik,1,8,1,0,0,2,1,0,0,0,0,0
2610027K06Rik,0,0,0,2,0,2,0,1,29,0,0,3
2610028E06Rik,0,0,0,0,0,0,0,0,0,0,0,0
2610028H24Rik,0,0,0,1,0,0,0,0,0,0,0,0
2610029K11Rik,243,96,231,56,97,52,98,65,107,57,64,72
2610035D17Rik,72,332,123,135,124,219,144,257,226,248,253,384
2610035F20Rik,3,0,0,0,0,0,0,0,0,0,0,0
2610037D02Rik,3,0,2,3,2,2,7,1,16,0,2,0
2610042L04Rik,0,0,1,0,0,3,0,0,0,0,0,0
2610203C22Rik,159,179,177,121,66,205,93,233,141,117,110,147
2610206C17Rik,13,17,21,5,8,20,21,17,0,10,3,2
2610300M13Rik,0,0,0,0,0,2,0,1,0,0,0,0
2610306M01Rik,146,181,141,134,108,119,77,123,73,140,115,244
2610307P16Rik,1,0,2,2,0,1,0,1,0,2,1,0
2610316D01Rik,0,0,1,0,0,1,0,0,0,0,0,0
2610318M16Rik,0,0,0,0,0,0,0,0,0,0,0,0
2610318N02Rik,175,359,210,196,244,249,314,318,151,154,294,427
2610507I01Rik,1707,1530,1680,1116,953,1305,799,1433,909,1074,1100,484
2610524H06Rik,782,1017,897,913,616,662,717,758,460,790,800,1924
2610528J11Rik,0,0,0,0,0,0,0,0,0,0,5,5
2700003A03Rik,0,0,1,2,0,0,2,0,0,0,2,0
2700012I20Rik,51,55,69,34,31,38,49,43,55,66,44,54
2700038G22Rik,48,68,72,39,30,94,3,103,78,67,30,42
2700046A07Rik,0,0,0,0,0,0,0,0,0,0,0,0
2700049A03Rik,1075,1342,1254,808,678,1128,635,1184,911,835,1189,472
2700054A10Rik,14,15,13,17,4,13,5,8,13,14,8,12
2700062C07Rik,544,710,528,504,381,597,388,540,404,502,468,734
2700068H02Rik,7,2,4,0,0,0,0,1,0,0,2,1
2700069I18Rik,0,0,0,0,0,0,0,0,0,0,0,0
2700070H01Rik,0,0,0,0,0,0,0,0,0,2,0,0
2700089I24Rik,0,1,0,0,0,0,0,0,0,0,0,0
2700097O09Rik,673,656,596,448,239,564,211,659,413,387,313,385
2700099C18Rik,1280,1883,1524,1036,775,1839,573,2225,1449,765,787,883
2810001A02Rik,1703,2491,2125,1615,1671,2014,2139,2138,1752,2511,1636,3608
2810001G20Rik,143,231,210,114,118,212,190,168,194,151,126,209
2810002D19Rik,302,321,318,316,170,268,257,290,265,260,219,236
2810004N23Rik,981,1258,1248,1038,766,955,902,1084,1037,967,1197,1521
2810013P06Rik,875,695,1090,425,594,570,582,560,540,800,667,713
2810021J22Rik,676,767,663,551,336,645,271,720,626,552,470,353
2810025M15Rik,603,896,863,619,504,610,603,673,587,618,671,1376
2810029C07Rik,13,20,18,12,12,23,30,26,37,25,29,19
2810030D12Rik,10,22,7,18,4,25,0,20,21,27,11,19
2810032G03Rik,1,0,0,0,2,0,0,0,0,0,0,0
2810039B14Rik,24,25,36,20,23,22,9,43,19,23,41,44
2810047C21Rik1,6,10,6,9,0,5,15,10,0,3,9,28
2810048H02Rik,0,0,0,0,0,0,0,0,0,0,0,0
2810049E08Rik,0,0,0,0,0,0,0,0,0,0,0,0
2810403D21Rik,101,114,124,46,63,142,144,130,98,137,93,82
2810404M03Rik,0,0,2,0,0,0,0,0,0,0,0,0
2810405F15Rik,0,0,0,0,0,0,0,0,0,0,0,0
2810405F17Rik,156,149,193,63,84,131,74,173,185,114,77,83
2810407A14Rik,0,1,5,5,0,0,0,3,0,0,1,5
2810408A11Rik,20,97,49,53,11,76,10,65,28,39,51,38
2810408B13Rik,93,179,80,94,92,224,105,366,186,94,56,209
2810408I11Rik,160,136,161,93,98,59,79,67,78,57,70,154
2810414N06Rik,100,191,101,117,72,131,75,143,109,147,114,153
2810425M01Rik,3,0,1,0,0,0,0,0,26,0,0,2
2810429I04Rik,11,4,8,0,0,11,5,1,16,1,8,2
2810433D01Rik,0,0,0,0,0,0,0,0,0,0,0,0
2810442N19Rik,1,0,0,0,0,1,0,0,0,2,0,11
2810449D17Rik,294,371,296,241,121,221,132,287,115,211,168,261
2810454H06Rik,38,25,30,18,19,30,2,27,0,44,25,23
2810459M11Rik,0,0,0,3,2,0,0,0,0,0,3,2
2810471M01Rik,1,0,0,0,0,0,0,0,0,0,0,0
2900005J15Rik,206,212,152,163,62,216,57,246,29,152,84,122
2900009J06Rik,1,0,2,4,0,5,0,2,0,0,2,5
2900024J01Rik,4,7,5,10,9,14,0,27,15,20,12,31
2900026A02Rik,1114,2886,1627,1421,858,1542,400,1788,1222,1059,1744,920
2900040C04Rik,0,0,0,0,0,0,0,0,0,0,0,0
2900041M22Rik,33,76,33,28,76,35,42,35,0,56,92,124
2900052L18Rik,561,971,801,549,337,640,212,770,245,481,392,236
2900052N01Rik,0,0,1,0,0,0,0,0,0,0,0,0
2900057B20Rik,0,0,2,0,0,0,0,0,0,0,0,0
2900060B14Rik,8,6,2,6,7,5,4,5,0,4,0,9
2900060L22Rik,4,1,6,0,2,2,0,0,0,0,0,0
2900060N12Rik,1,0,1,0,0,0,0,0,0,0,0,0
2900076A07Rik,354,347,353,237,187,339,89,414,291,230,192,203
2900079G21Rik,0,0,0,0,0,0,9,0,0,0,1,0
2900089D17Rik,437,1149,605,850,311,849,329,983,440,842,363,492
2900092C05Rik,0,0,0,0,0,0,0,0,0,0,0,0
2900092D14Rik,0,2,0,0,0,4,0,0,0,0,0,0
2900093K20Rik,141,176,178,122,108,125,108,121,115,137,80,287
3000002C10Rik,34,59,28,34,30,60,16,51,22,35,22,66
3010001F23Rik,0,0,0,0,0,0,0,0,0,0,0,0
3010003L21Rik,41,68,55,64,21,32,19,52,9,40,55,149
3100003L05Rik,0,0,0,0,0,0,0,0,0,0,0,0
3110004A20Rik,0,0,0,0,0,0,0,0,0,0,0,0
3110006O06Rik,3,11,1,4,12,5,1,2,0,2,3,9
3110009E18Rik,77,89,88,42,63,73,26,56,33,59,51,175
3110009F21Rik,0,0,4,0,0,0,0,0,0,0,0,0
3110015C05Rik,2,0,0,0,1,0,0,0,0,0,0,0
3110021A11Rik,19,12,22,8,12,9,14,9,33,5,4,6
3110039M20Rik,0,0,0,0,0,0,0,0,0,0,0,0
3110040M04Rik,0,0,0,0,0,0,0,0,0,0,0,0
3110040N11Rik,999,936,1006,810,885,1006,902,915,1043,713,837,1142
3110045C21Rik,43,50,55,30,34,31,16,34,0,3,24,36
3110053B16Rik,164,187,190,138,52,159,55,133,227,127,152,122
3110056K07Rik,390,453,447,345,154,343,167,399,186,297,199,229
3110067G11Rik,1,0,0,0,0,2,0,0,0,0,0,3
3110070M22Rik,22,26,10,9,13,17,7,16,19,7,12,29
3110082I17Rik,1181,1228,1789,877,1115,874,1183,1014,1189,827,1581,1516
3110082J24Rik,0,0,0,1,0,0,0,0,0,0,0,0
3110083C13Rik,3,26,7,5,4,22,0,22,0,10,7,40
3110099E03Rik,0,0,0,1,0,0,0,0,0,0,0,0
3200001D21Rik,0,0,0,0,0,0,0,0,0,0,0,0
3222401L13Rik,47,68,55,53,52,81,22,96,27,76,36,99
3300002A11Rik,1,1,0,0,0,2,0,0,0,0,1,0
3300002I08Rik,1026,1277,855,773,481,1210,420,1301,648,933,852,534
3300002P09Rik,118,121,184,58,96,65,72,70,72,97,122,92
3300002P13Rik,0,0,0,0,0,0,0,0,0,0,0,0
3300005D01Rik,57,198,86,121,78,199,80,235,182,160,72,153
3425401B19Rik,0,0,4,2,0,0,0,0,0,0,0,0
3632454L22Rik,1,1,0,0,0,1,0,0,0,0,2,0
3830403N18Rik,55,52,35,52,15,24,104,64,56,9,65,42
3830408C21Rik,51,81,60,69,54,44,35,47,51,91,64,26
3830432H09Rik,1,0,0,0,0,0,0,0,0,0,0,0
3930402G23Rik,1,0,0,1,0,1,0,0,0,0,0,16
4122401K19Rik,36,68,26,13,6,39,0,55,35,35,19,16
4631405J19Rik,0,0,0,0,0,0,0,2,0,0,0,0
4632404H12Rik,271,350,300,245,132,282,83,322,163,202,143,131
4632415L05Rik,995,1006,1073,802,499,854,441,908,710,728,705,579
4632427E13Rik,42,39,41,18,22,25,15,31,44,22,14,16
4632428C04Rik,3,4,3,0,4,6,0,1,0,0,3,0
4732414G09Rik,0,0,0,0,0,0,0,0,0,0,0,0
4732416N19Rik,33,35,34,27,18,28,15,40,0,51,43,62
4732419C18Rik,19,5,14,13,6,5,18,4,17,13,4,9
4732440D04Rik,306,319,292,156,134,343,135,357,93,280,196,84
4732465J04Rik,1,0,2,0,0,0,0,0,0,0,0,6
4732471J01Rik,25,52,18,32,27,34,5,25,47,41,28,18
4732490B19Rik,0,0,1,1,0,0,0,0,0,0,0,0
4732491K20Rik,136,91,108,84,89,61,37,92,90,52,87,95
4732496C06Rik,140,147,182,118,47,90,47,124,77,53,87,59
4831407H17Rik,2,13,4,7,5,3,11,13,0,17,10,17
4831440D22Rik,0,0,1,5,0,0,0,0,0,0,0,0
4831440E17Rik,146,166,149,80,89,148,85,141,55,128,65,59
4833407H14Rik,133,2,198,1,101,10,120,2,94,8,34,4
4833411C07Rik,0,2,1,2,0,1,0,1,0,26,0,31
4833412C05Rik,0,0,0,0,0,0,0,0,0,0,0,0
4833413N01Rik,0,0,0,0,0,0,0,0,0,0,0,0
4833415N18Rik,1,4,1,2,0,7,0,7,3,2,3,8
4833417C18Rik,110,82,140,32,48,29,75,47,30,42,31,41
4833418N02Rik,210,218,185,158,124,159,114,168,333,110,121,100
4833419F23Rik,172,190,182,135,80,163,98,169,168,179,136,225
4833420G17Rik,5026,6385,5696,3976,2406,5034,2122,5547,2948,4448,3282,2328
4833422C13Rik,0,0,4,0,0,0,0,0,0,0,0,0
4833422M21Rik,0,0,0,1,0,0,0,0,0,0,0,0
4833427F10Rik,0,0,1,0,0,0,0,0,0,1,0,0
4833428L15Rik,0,0,2,0,0,0,0,0,0,0,0,0
4833438C02Rik,1512,1330,1604,931,981,840,653,973,432,1124,1219,789
4833439F03Rik,17,34,13,16,3,32,22,28,0,14,13,23
4833439L19Rik,4541,3164,6208,2396,2762,1604,2893,1966,2972,1982,3224,2429
4833447I15Rik,126,108,136,60,29,43,20,94,65,52,40,24
4921504A21Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921504E06Rik,3,0,2,2,0,0,0,0,0,0,0,0
4921507G05Rik,3,0,1,1,0,0,0,2,0,2,1,0
4921508D12Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921509C19Rik,0,0,2,1,0,0,0,0,0,0,0,0
4921509O07Rik,2,0,6,2,0,0,0,2,0,0,0,1
4921511C10Rik,2,6,8,3,0,0,0,5,0,1,0,2
4921511C20Rik,0,0,0,0,3,0,0,0,0,0,0,0
4921511I17Rik,2,0,0,0,1,1,0,0,0,0,1,2
4921513H07Rik,2,0,0,0,0,0,0,0,0,0,0,0
4921513I03Rik,0,0,4,0,2,0,0,0,0,0,0,0
4921515E04Rik,2,0,0,0,0,0,0,0,0,0,0,0
4921515G04Rik,19,20,23,3,3,15,21,27,20,14,12,19
4921517D16Rik,9,12,6,6,3,9,1,9,0,5,3,6
4921517D22Rik,0,3,0,0,0,3,0,0,0,0,0,0
4921518K17Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921522P10Rik,0,0,0,1,1,1,0,1,0,0,0,0
4921524J17Rik,948,844,991,724,483,705,478,764,674,512,735,602
4921524L21Rik,0,0,0,0,0,4,0,0,0,0,0,0
4921525D07Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921525O09Rik,2,0,1,0,0,0,0,0,0,0,0,0
4921528I07Rik,4,70,4,32,3,64,18,68,10,83,67,134
4921529L05Rik,8,21,3,25,0,4,0,11,1,24,11,49
4921531C22Rik,146,236,182,143,121,143,141,130,87,208,177,256
4921531P14Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921533I20Rik,0,1,0,0,0,0,0,0,0,0,0,0
4921534H16Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921536K21Rik,147,84,176,92,74,43,83,44,206,52,117,77
4921539E11Rik,0,0,0,1,1,1,0,0,0,0,0,0
4922502B01Rik,0,2,0,0,0,0,0,0,0,0,0,0
4922502H24Rik,1,0,0,0,0,0,0,0,0,0,0,0
4922502N22Rik,0,3,0,0,0,2,3,0,0,0,0,0
4930401C15Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930401G09Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930401O10Rik,0,0,2,0,0,0,0,0,0,0,0,0
4930401O12Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930402D18Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930402F06Rik,1,0,3,0,0,0,0,0,0,0,0,1
4930402F11Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930402K13Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930403D09Rik,0,1,0,0,0,0,0,0,0,0,0,0
4930404A05Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930404H11Rik,0,1,2,0,0,0,0,0,0,0,0,0
4930404H24Rik,1,1,1,3,0,3,0,1,0,0,2,4
